folio,uri
102v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_102v.jp2
210r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_210r.jp2
154v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_154v.jp2
131r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_131r.jp2
281r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_281r.jp2
101v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_101v.jp2
234v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_234v.jp2
192r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_192r.jp2
110v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_110v.jp2
138r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_138r.jp2
266v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_266v.jp2
142r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_142r.jp2
128r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_128r.jp2
178r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_178r.jp2
115r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_115r.jp2
147v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_147v.jp2
126r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_126r.jp2
162v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_162v.jp2
207v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_207v.jp2
160r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_160r.jp2
125r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_125r.jp2
209v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_209v.jp2
115v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_115v.jp2
137r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_137r.jp2
241r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_241r.jp2
246r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_246r.jp2
209r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_209r.jp2
206v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_206v.jp2
189v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_189v.jp2
256r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_256r.jp2
123v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_123v.jp2
278r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_278r.jp2
233v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_233v.jp2
271v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_271v.jp2
113r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_113r.jp2
135v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_135v.jp2
180v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_180v.jp2
112r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_112r.jp2
124r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_124r.jp2
200r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_200r.jp2
255v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_255v.jp2
171v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_171v.jp2
100r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_100r.jp2
196r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_196r.jp2
108r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_108r.jp2
225r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_225r.jp2
101r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_101r.jp2
158r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_158r.jp2
272r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_272r.jp2
205v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_205v.jp2
190r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_190r.jp2
104v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_104v.jp2
186r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_186r.jp2
119v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_119v.jp2
273r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_273r.jp2
207r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_207r.jp2
234r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_234r.jp2
107r,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_107r.jp2
177v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_177v.jp2
262v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_262v.jp2
181v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_181v.jp2
172v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_172v.jp2
165v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_165v.jp2
111v,https://www.e-codices.unifr.ch/loris/sbe/sbe-0611/sbe-0611_111v.jp2
