pagen,neume,id,ulx,uly,lrx,lry
17,Punctum Simple,m-a316859b-21bd-49d2-afb9-d454f52f82df,2135,4266,2149,4281
17,Quilismatorculus Episema two,m-0be9572e-8450-4161-9528-3f1efd98c2d3,2686,3100,2799,3188
17,Tractulus Simple,m-42e91526-e545-45df-b87c-a438397d8397,1013,3242,1043,3255
17,Letter E,m-57cbb381-57d3-49b2-9763-0922532288f2,3920,2509,3956,2546
17,Torculus Simple,m-a96c7566-1f19-432e-9956-0cbe859e773d,3124,5949,3203,6008
17,Stropha Simple,m-d0e6d81e-3bdf-426b-a438-dfcd6939852f,970,712,993,736
17,Clivis Episema c,m-a994327a-af99-400f-9542-5911bc6d605a,1948,5648,2026,5714
17,Tractulus Simple,m-deb4e790-5187-4b5c-a9e8-ef11cb4a0dfc,2592,716,2618,727
17,Clivis Episema c,m-a2e98525-3507-4d70-8f39-3d2a57fe2e4f,4354,5974,4423,6042
17,Pes Rotundus,m-a4fa5d23-1ed2-4d26-83be-248f12e2d070,3166,671,3238,740
17,Punctum Simple,m-5f1f38dc-67b7-414d-a36c-67a204a3dff5,1407,5359,1426,5376
17,Oriscus Simple,m-a19e384b-171b-4f7e-b9f3-922ed35b2869,2464,990,2496,1040
17,Punctum Simple,m-aea86100-a779-47d7-ba64-6898e4f00184,4934,830,4948,844
17,"Liquescent Clivis aug., Ancus Episema a",m-54027ceb-ffc7-4fe4-9382-bf1af2265227,4723,2440,4793,2495
17,Clivis Simple,m-a6deacb4-073f-4841-8d87-841df6dfd8d2,3846,4597,3889,4653
17,Letter C,m-ed65730e-8fd6-4688-8652-6bdf4d6c33a5,4192,6265,4217,6297
17,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-b203e5d4-82be-4ebd-ae16-e1d672fa34ae,1531,2408,1579,2481
17,Virga Simple,m-666a6582-88b5-4946-b656-7416c9b963e6,1846,2441,1902,2499
17,Punctum Simple,m-02182901-4869-46b1-a976-e3924daad03b,1616,1052,1637,1072
17,Tractulus Simple,m-0738bede-99b4-4160-a117-6bb92d76a834,813,1080,842,1096
17,Clivis Simple,m-3748086f-d4d8-4f54-9860-461341d41808,2607,5625,2656,5682
17,Stropha Simple,m-9266973e-0df9-4db1-be02-b80ee0ace907,1175,1754,1193,1782
17,Clivis Episema c,m-f0efb51c-d2aa-4c49-8a6f-4ea54e1e55e3,4971,762,5020,812
17,Stropha Simple,m-dc0ee719-2f52-4819-8472-c4117d4d2fb8,865,4591,885,4621
17,Quilismapes Simple three,m-059ee9a4-47bf-4873-9fc7-9ea79b72c7d0,2594,3867,2718,3929
17,Pes Rotundus,m-49bdd3b0-7c10-4db2-bc06-a987dd873404,2404,701,2434,726
17,Virga Simple,m-e21a577d-5063-488d-b3e0-cf713d34f88a,1678,4247,1739,4298
17,Virga strata (or with Punktum: Pressus maior) Simple,m-77f999bf-d135-4d4d-9478-88defe0ec6d2,2562,4929,2633,4996
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-d11ac9c5-5497-466b-99e0-7550ed6b947d,1352,743,1381,772
17,Clivis Simple,m-9382c0a0-4918-425d-9f35-ec28b8221d11,4326,1759,4372,1813
17,Clivis Episema a,m-c034f06d-9886-4038-ac2c-0a4d6181ad8b,1276,5289,1336,5350
17,Tractulus Simple,m-cbc63b0d-829a-4af5-b826-c2b34d8a7416,1243,6002,1271,6015
17,Tractulus Simple,m-97f8a514-7eff-44ac-b5c6-bc28f912e9ca,2631,3182,2669,3195
17,Clivis Simple,m-459927b9-354e-417e-b562-c604f7143f5d,2741,3234,2784,3287
17,Quilismatorculus resupinus Simple,m-04641ee5-9d35-4312-867a-41395ab9d446,4850,756,4971,828
17,Clivis Episema c,m-3ae8ae8b-bf82-4eaf-a75c-c26a848bfe46,4871,2471,4931,2537
17,Pes Rotundus,m-c8314e1e-b985-4d4e-a2c8-7949ddf1cd20,1175,4918,1258,4989
17,Clivis Simple,m-1d771462-b042-4988-b6f5-292862605849,1307,4245,1354,4298
17,Stropha Simple,m-8cc1f9d7-63c1-4e38-9387-1fbfcc55d85a,1106,5611,1128,5634
17,Virga Simple,m-bb888968-a311-4836-98c1-f7f975635498,3393,5951,3446,6002
17,Punctum Simple,m-ec0abfc0-58ce-4e2e-9507-fd01c3b67635,2832,1441,2852,1455
17,Punctum Simple,m-ac6e1aae-df2e-4e3c-aed7-07d1caa2ee36,1185,4634,1204,4650
17,Virga Episema,m-0add51a0-e828-42cd-9992-ce70c4288c64,1733,5945,1765,5978
17,Tractulus Simple,m-f1e238a1-3a7a-4128-9dc3-c3a0ce33c741,3835,1453,3861,1464
17,Punctum Simple,m-34100741-f0e0-445d-8a0d-e970ea053b64,2399,4291,2414,4307
17,Torculus Simple,m-6a6b2df1-bf6c-46d5-a2a6-3672606046ab,2783,4242,2845,4296
17,Liquescent Pes aug. Rotundus,m-54b7dd4e-b0c1-44e2-a8da-bb41ec738c30,3326,2792,3396,2868
17,Stropha Simple,m-42077279-a0ba-4daa-bebb-06d58e8cd39b,966,3182,986,3206
17,Letter C,m-3261455f-c897-4052-878b-2fef13550cfa,4332,3779,4363,3810
17,Punctum Simple,m-d7264255-2ad4-4c98-8c4e-6ab4a85f50e8,956,689,969,704
17,Clivis Episema c,m-d12fa7b3-1365-4019-b1b4-09f20675abd4,1902,6305,1965,6372
17,Tractulus Simple,m-7359fc0b-ebcd-470a-a401-070c955a2007,1112,2145,1147,2158
17,Letter I,m-b98bc8af-992b-4e5a-ad36-342a12ec861f,805,2409,829,2437
17,Pes Rotundus,m-5ac8ab5f-c93b-41a7-8598-1863a783cf87,4126,4904,4214,4972
17,"Liquescent Clivis aug., Ancus Episema a",m-865ed339-ae62-42b7-a987-9d29f231f119,4047,2779,4126,2846
17,Pes Rotundus,m-3595490b-018b-4497-bc55-19e20eab9745,3867,5945,3945,6015
17,Letter L,m-589018f2-2aab-4e68-8056-d7621efa268c,1654,6230,1674,6278
17,Letter C,m-fbd34359-7f4c-42c2-bbc9-339989505005,3187,3839,3215,3873
17,Clivis Episema c,m-5b7f982e-5a94-49c3-9eff-68b6427ef577,1998,1016,2049,1079
17,Punctum Simple,m-ef5bfd67-bc5f-48d6-9965-c6070612f074,1145,5281,1159,5299
17,Tractulus Simple,m-b2e20ae0-2ee1-4bb8-bd59-96c779a55d9b,3758,2881,3790,2893
17,Punctum Simple,m-21e1f54b-f9f4-4ce9-b994-e361cce280ef,3272,5668,3289,5685
17,Virga Episema,m-c0db5bbf-8ab4-4d1e-a3df-8c232a0a41a7,1519,4925,1581,4992
17,Virga Episema,m-6c451978-9b3a-4f03-a3d1-68def7cf5636,3918,1055,3936,1073
17,Clivis Episema c,m-f816b06c-6feb-4390-99ea-598f672d8e9f,4539,4585,4603,4650
17,Torculus Episema a,m-849c1e45-6c5b-4360-bfe8-b65ca0174d0f,1627,5956,1695,6010
17,Quilismapes Simple three,m-55dd943c-e6c4-4c72-9e39-a78d8b97195d,4265,1442,4338,1473
17,Quilismapes Simple three,m-8ae5b7fb-7c84-4adb-8b32-14f093d021ca,2341,5986,2423,6015
17,Torculus Simple,m-62178c87-8f91-4055-b426-8b6036dd800e,2199,1741,2261,1794
17,Torculus Simple,m-873dca97-ce16-4b92-a391-035c96f3d953,4377,4577,4444,4628
17,Letter I,m-dcb1eb10-ce33-473c-b1dc-1e7330a4381d,1363,3227,1387,3256
17,Clivis Episema c,m-0b342e37-0e80-4858-bee7-fcca7c3fd847,1808,5607,1872,5672
17,Quilismapes Liquescence Simple three,m-488ff02c-5a08-4463-88f5-d8086ea3bf2a,3005,962,3126,1053
17,Stropha Simple,m-25170330-bd1e-4d65-8002-73f14169a1b2,4093,1741,4113,1763
17,Virga Episema,m-3d6e7933-2e8c-42b1-b332-6211b1c8e27e,3455,5238,3514,5303
17,Quilismapes Episema three,m-503b4b5c-e2cb-4454-90a3-b5d5599f2c47,2040,4219,2173,4293
17,Pes Quadratus,m-6af86011-d923-4c2f-ae3c-c0db59818393,1097,713,1182,787
17,Letter I,m-2980d1a9-e0cf-46e9-ae92-08642e55206e,2209,1494,2235,1521
17,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-cb8937b8-0b82-4352-b6a5-8ec498b6c0bd,4534,4926,4601,4983
17,Stropha Episema a,m-f96ab8c2-af97-43b5-95da-a3c068bee382,1131,5606,1164,5642
17,Virga strata (or with Punktum: Pressus maior) Simple,m-471528e7-65ec-4f67-aa85-624abc5bd5f5,4274,3833,4357,3899
17,Letter M,m-f8e136d3-2a3f-4ada-a0be-ab5a47d8505b,836,2402,895,2434
17,Clivis Episema c,m-e97c5363-b311-4efe-8081-9e1552037863,2519,1410,2581,1476
17,Torculus Simple,m-8f56e2c2-5f7e-4d75-a0e7-86811c8cf99d,4611,703,4672,761
17,Pes Rotundus,m-9fc2dd34-6185-452f-b865-a4e46efcefd9,1612,5601,1694,5671
17,Tractulus Simple,m-1076e519-b785-4290-81ce-7ddc825ac5be,1299,5350,1338,5364
17,Virga Simple,m-a9e7988c-9171-43b5-bd59-f0e82f5481c9,2411,5624,2468,5678
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-6e5491d9-427c-4705-8747-4eae08b582d4,4659,1782,4692,1807
17,Tractulus Simple,m-3bc0fada-fba5-4aa6-8623-1752d6a2aacb,1993,720,2020,733
17,Tractulus Simple,m-3c268b1a-93f0-4b74-a826-61e5be90408a,4745,773,4774,786
17,Virga Simple,m-912f9d48-6a66-4554-963f-ec4821beadf4,758,4918,817,4975
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-df7af585-543b-4c7b-a5e8-debc9b4e98af,1231,3242,1252,3258
17,Punctum Simple,m-72a73f5a-dc9b-4b11-8182-e1f9746b305b,2147,4291,2167,4307
17,Virga Episema,m-d8107eb7-b507-43e8-b04c-ffeccb421d39,3309,5622,3368,5683
17,Clivis Simple,m-6246a021-c48a-4689-bcd9-3a8d065ab5e7,1404,3211,1447,3265
17,Punctum Simple,m-6acdf489-31e4-4639-8dc3-0f4bfeb2bc5c,3275,3203,3290,3220
17,Virga Simple,m-f30dccbf-7473-4787-9758-5a2819b19001,4146,2461,4198,2515
17,Virga Simple,m-c6721eec-dea3-4d5c-b825-40ffc4a10cec,3089,3823,3145,3871
17,Pes Rotundus,m-68c60fe4-f68a-4678-8f6c-7df4de2efcf3,2229,4916,2304,4989
17,Tractulus Episema,m-8564866f-48c9-4348-a3cb-61d11a54f1b3,3489,6328,3530,6350
17,Tractulus Simple,m-721da2c7-c96b-4d96-a9d4-3e130c73a88a,2419,1780,2448,1792
17,Clivis Episema c,m-50242037-25bf-406e-8db2-5d45cc453295,3840,2489,3894,2550
17,Punctum Simple,m-ea278193-8e41-41db-b889-3ac8f739c642,2208,1448,2223,1463
17,Tractulus Simple,m-29525b98-2121-4847-913d-fe58d3b69a32,3972,2513,4002,2524
17,Tractulus Simple,m-425c794f-1585-46d1-89a4-7ec74bb07fd5,1864,4930,1900,4944
17,Pes Rotundus,m-d38396ef-d613-4853-adfc-7b465ff1d1c4,2884,4913,2960,4983
17,Virga Episema,m-f5efe4c1-b062-4610-b2cc-79a831f2a56e,1103,5237,1170,5315
17,Tractulus Simple,m-736396ab-edf8-441d-94a8-85d5762a6bbd,2009,3919,2039,3932
17,Tractulus Simple,m-06f62cff-fe87-4ac0-a046-758485672060,4190,2869,4224,2884
17,Clivis mit Porrectus Simple,m-98b85d6b-1dcb-467c-8c92-b1e154a3c6e7,3039,4914,3168,4980
17,Liquescent Stropha Simple,m-73fb3662-1377-4d70-b727-78c7d26a576b,4602,4934,4628,4956
17,Tractulus Simple,m-ee5d067a-8192-499d-b356-5c0e51b96dcf,4502,3920,4527,3932
17,Punctum Simple,m-53be8ab4-849e-4d36-a4aa-48d70699e024,1231,3222,1251,3237
17,Tractulus Simple,m-7dae5d05-0007-4456-9cd7-3627fcd7ba96,1936,4630,1964,4642
17,Stropha Simple,m-5574be29-b831-4275-b412-5bb8c14d1319,3631,3901,3652,3931
17,Clivis Simple,m-68a81d99-310d-4a7f-be4e-9b41abf9cb09,1776,3870,1826,3923
17,Punctum Simple,m-cbb3635a-9bb1-4488-b4f3-71eef8fc42c1,2606,6033,2621,6049
17,Virga Simple,m-e75d8a92-c696-482f-bb74-dd0b332bf6e6,4113,1037,4163,1092
17,Pes Rotundus,m-f9fa39d3-4fd5-43e8-b2fc-2f8b8702654c,3147,4556,3236,4628
17,Stropha Simple,m-1f2e3097-7b50-4e7e-9fc7-7d205987a403,4466,1410,4489,1431
17,Stropha Simple,m-a9fc3826-956f-4af9-a18a-feee1ff75fd0,1848,3179,1867,3205
17,Virga Simple,m-0f359879-15cb-459a-aaea-2c9fce7b5b2a,1451,6296,1511,6350
17,Oriscus Oriscus in Salicus b,m-92435f22-9ab8-4970-9de5-663534250622,4883,4921,4921,4957
17,Tractulus Simple,m-072d80bc-51e0-4510-ae0b-1b24602fff69,4090,4285,4118,4299
17,Tractulus Simple,m-f8fed2f3-465a-491b-8a56-3c410c96465b,2788,727,2810,738
17,Quilismatorculus Simple three,m-21d2c38b-c72b-47b2-bb15-98c4f4830074,2460,1712,2579,1793
17,Punctum Simple,m-be1c2c08-68aa-43af-923e-0df671c6fc60,4063,1051,4079,1068
17,Virga strata (or with Punktum: Pressus maior) Simple,m-d9bbd28a-f8dd-473c-9235-559873adb897,2725,1746,2792,1813
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-e459729e-cbf8-41d2-97bf-469c35f102fc,1113,3885,1154,3925
17,Letter I,m-e8d3f8c2-7f39-4bac-b639-7a463a84ffcc,3836,2456,3857,2482
17,Clivis Episema c,m-ca4371b1-b5e5-458c-871d-92b063814038,3627,5314,3692,5382
17,Clivis Episema b,m-c0c06906-de34-43b8-8387-385076b9b6b7,1051,5261,1081,5317
17,Pes Quassus,m-0796a24d-7466-4149-a384-c131753a7fb0,1014,5957,1118,6036
17,Tractulus Simple,m-5ac289f7-6dfc-4cb9-999f-f0197194639a,3662,2522,3683,2536
17,Virga Episema,m-c219d874-728c-4926-9ea0-9b682f2a3ecf,1353,5298,1410,5368
17,Pes Rotundus,m-6a131d75-dfa9-4814-958b-5340dfafde09,2713,6288,2779,6345
17,Quilismatorculus Episema two,m-34986a6a-3b56-4887-8840-67369a6157d6,1167,2062,1287,2144
17,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-d26945ba-c472-4282-826f-f1c048b8df26,3553,1408,3605,1479
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-f5214a30-3607-47f5-b15e-96672560e2f7,2763,3927,2791,3958
17,Virga Simple,m-a972d849-cc9f-4adc-be2a-32aa505a6d1f,4571,6311,4619,6359
17,Clivis Simple,m-3fcbf4ae-84f9-4631-9906-f9359e4abf83,4151,6323,4203,6380
17,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-78bdc473-74c5-4ab1-8db3-740b7365340d,807,2449,859,2514
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-a246f100-1b25-4f5f-a9a6-43da674fd378,3095,1765,3126,1798
17,Quilismapes Simple three,m-2aeb2286-2bef-4132-aca7-9aa1a51da942,1214,1025,1324,1085
17,Quilismapes Episema three,m-081e0be6-d93d-4d20-a9cd-ded5f307ab5b,857,634,988,727
17,Quilismapes Simple three,m-d8bd2d14-81c3-4b8b-8be4-dd2f1e074e77,1497,2111,1614,2162
17,Torculus Simple,m-94c1e52b-7484-4bc1-b442-e94f72866044,4744,1414,4820,1469
17,Virga Simple,m-08fd2832-b91b-4c40-8c27-3a72362766d7,3279,5941,3339,5999
17,Tractulus Simple,m-6b447693-3fbe-4c32-835a-1a4c1a92a30d,1434,4943,1461,4956
17,Letter C,m-8881568c-0691-44b3-b2cf-249e0dd41015,2773,1680,2801,1713
17,Letter E,m-c08c8d71-b4ad-4f71-bea1-3a0cfefb3fbf,2188,6325,2234,6367
17,Punctum Simple,m-ab2702a2-758c-4d5a-aeb1-82121c3e3306,3408,1107,3426,1122
17,Clivis Episema c,m-d4805062-7970-48df-98de-5ed6da77bf7a,4507,698,4563,758
17,Letter T,m-62223660-654e-471c-b2f1-a5475237e69b,1731,5994,1785,6025
17,Punctum Simple,m-9ded5662-909b-4248-8f1c-ca5e6879ae97,1166,5303,1183,5318
17,Letter T,m-af9423a0-3fd7-4689-af00-245ca08aae47,4604,4886,4667,4917
17,Clivis Simple,m-a8148965-4c44-4d64-96fb-b69f3f261291,975,744,1017,805
17,Punctum Simple,m-1b460c8f-dd55-402a-8483-6b66ae96c2a5,2630,4953,2647,4968
17,Pes Rotundus,m-d23c05ae-9dc2-45c0-b5fb-2b51d797adba,3986,707,4020,738
17,Liquescent Quilismatorculus resupinus aug. Simple three,m-72e68b45-aec5-42d3-91eb-680afaafb802,3699,2420,3857,2528
17,Punctum Simple,m-d57c6150-b8fa-418f-8ad3-fe83c1d8f8ce,2571,4280,2586,4296
17,Tractulus Episema,m-2428f7e0-c4fc-403b-a42a-a3608d34b57e,2139,4331,2175,4349
17,Tractulus Episema,m-ce277070-2b55-460b-91f4-1c2245e057b5,2265,6334,2301,6353
17,Tractulus Simple,m-6ffe823b-d320-4346-acf9-c97f47930c05,3241,1778,3268,1790
17,Tractulus Simple,m-eb96bc32-0d74-4de4-89c5-d7f8e8c6aae1,2831,2873,2861,2884
17,Tractulus Simple,m-7b209f69-c639-4b7a-ac3d-5bb643ce4ccf,2095,4630,2125,4641
17,Virga Simple,m-ef39424a-206d-4645-9eb7-fdfc67ecafe4,2997,5969,3057,6026
17,Punctum Simple,m-07dfc92e-c8bb-49b8-810c-f7caefba3a34,2342,1061,2364,1076
17,Virga Simple,m-50e30d02-91d9-4ea5-a263-1930c8fa4464,2129,5253,2192,5307
17,Quilismatorculus Simple three,m-17db9225-2842-4644-bcb5-4df19d9c86dc,4787,705,4897,784
17,Torculus Simple,m-787cf2e5-aeea-44d9-bd61-481ea1f4be4a,1107,1754,1167,1801
17,Punctum Simple,m-89a71e46-8076-449d-94ad-52d1a96c8955,3614,2473,3629,2490
17,Tractulus Simple,m-cbcf4d05-a7c3-497f-9bd0-36a8e4fb1b41,1203,2862,1229,2877
17,Tractulus Simple,m-4fe37b77-ad7b-4251-97c9-87d434471aa4,2990,4618,3017,4629
17,Torculus Simple,m-4d43cd11-d5a5-4819-b780-b9c8898cc5df,3531,2825,3613,2880
17,Letter E,m-c69cbedc-fbec-47fa-ad80-2a861c6e4c44,1183,5998,1223,6036
17,Letter C,m-aaf60b55-9066-4190-a6da-5520fbc6a059,1433,5580,1465,5613
17,Tractulus Simple,m-0085e870-d7a5-478e-b497-81f73e5f9767,4203,1486,4237,1497
17,Tractulus Simple,m-06ce75b0-57f1-4441-97ef-c494b8287aa2,4079,3937,4110,3951
17,Punctum Simple,m-6d06ae0d-26f6-4f55-a119-f9b5ac14be02,3509,5305,3528,5320
17,Virga Simple,m-f873d99b-599c-4ef8-be3e-680d1009f064,2052,3183,2107,3235
17,Tractulus Simple,m-2b8c4330-b482-44d2-9e19-6fd1c57626c7,952,4623,978,4636
17,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-8370768e-311d-4da8-b06e-0ffda3128ee6,2963,2835,3023,2905
17,Virga Simple,m-85836e7f-bec3-4d13-9665-fdf16e019a34,3141,2833,3195,2887
17,Punctum Simple,m-9f1c91b1-9aad-45ef-9397-5b1323264359,4728,736,4747,752
17,Pes Rotundus,m-21823736-388e-4aef-a3e0-f7cbff47f14d,3100,3890,3181,3959
17,Pes Quadratus,m-e2d22124-e2cd-4af6-9155-f6f272ca7dc9,2951,3158,3067,3218
17,Punctum Simple,m-885e1f37-0a45-4bae-895b-89594b1ea841,4224,5988,4239,6004
17,Virga Episema,m-0eca90dd-a7c3-41b7-a5e1-b24841ddb2e1,4711,671,4735,696
17,Torculus resupinus (RE) Episema a,m-4626040d-10ee-40b5-af3d-34ad64e647bf,4728,4561,4860,4670
17,Virga Episema,m-8b3ba6f3-6a44-4828-bef0-2e4a144afa65,2151,1411,2205,1479
17,Virga Simple,m-ab90b62f-3e46-408c-a2f1-9baaa8924827,852,5622,887,5651
17,Tractulus Simple,m-e84791af-5725-41a4-a479-af21e8ae47cc,4876,1793,4908,1804
17,Tractulus Simple,m-e462ab6a-9614-41c3-bb29-aee2498cd42f,2176,1063,2204,1075
17,Tractulus Simple,m-e13d5299-5af2-47bd-a53a-b69ecbe06081,977,1081,1006,1094
17,Virga Episema,m-3f8dddf3-bda8-42b7-99c2-3a0d4628ca9c,4627,2429,4687,2499
17,Punctum Simple,m-803b6012-7f22-4751-ad69-05fc4782915a,4080,1073,4100,1089
17,Punctum Simple,m-59dae34b-5a29-4a47-83df-1412bff57dc0,4690,2487,4705,2501
17,Clivis Episema a,m-cf9459f0-8ff5-4043-bad3-74432fc82544,2474,5919,2524,5980
17,Quilismapes Episema three,m-505fd888-5cce-4280-a630-9e3ed3b135ac,4418,6291,4545,6365
17,Liquescent Porrectus aug. Simple,m-2fb787e5-155c-4c06-b861-dd4b0ab5acfb,3637,5924,3739,6026
17,Virga Simple,m-96142799-1a97-434d-8754-8757da46bdc0,2227,2399,2280,2457
17,Tractulus Simple,m-f0fc4e49-30f6-4ff4-a65b-b9ffa367c2df,1511,741,1541,756
17,Tractulus Simple,m-b1c7b24a-1740-4c40-b847-7fdd3f7b7789,1429,2178,1459,2190
17,Virga Simple,m-352ba1e6-70b4-4eb0-aa3c-b2c3e7464cba,4171,4577,4217,4618
17,Punctum Simple,m-139e21a8-c19e-49ca-930f-70c2d20d83a7,2229,1466,2246,1482
17,Virga Simple,m-551b6b56-1623-45bd-98f9-1d114eb60a66,4382,4285,4411,4314
17,Clivis Episema c,m-c16cb5e7-f282-4727-b234-b1a22397d4af,3231,5698,3300,5762
17,Tractulus Simple,m-8a807be7-2a82-4b7c-a182-a9484c50ded3,1797,728,1831,745
17,Virga strata (or with Punktum: Pressus maior) Simple,m-e4e52c0e-1c37-4b40-a605-e24cb6cfcd66,1374,4915,1447,4986
17,Punctum Simple,m-afafe400-3461-4891-8958-b45c986e8ee9,1757,2155,1777,2169
17,Clivis Episema c,m-757027b5-6d30-43ac-8894-077ba7266718,4379,4914,4450,4981
17,Punctum Simple,m-58b3e15a-485f-4ae0-9dda-862d10fd520d,3208,3215,3225,3231
17,Virga Episema,m-11d6e9c0-49e7-4d05-8fef-71dd91e10c13,2053,1391,2107,1452
17,Torculus Simple,m-5db45fcd-0f97-432f-9297-f6409aed410a,2383,995,2449,1056
17,Virga Simple,m-be1ec0ce-0d29-4f72-99b5-f14b650a1979,3952,4920,4013,4975
17,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-2b8ccb2a-6011-453d-a646-9589e45175d0,3818,4243,3873,4311
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-88e9bbf0-a267-4ef4-b678-f80c54dc63bd,2322,6283,2371,6328
17,Tractulus Simple,m-bf5c67e9-07e0-4ddb-b60c-1a0787a63f47,4372,3926,4399,3939
17,Virga Simple,m-469e3344-4f08-4dc9-9346-317c3ed1e491,2765,1027,2815,1081
17,Punctum Simple,m-3faf6898-4800-4a6f-8f96-bac46cf29b28,879,1799,895,1813
17,Tractulus Simple,m-89863850-3f7a-48d5-9a31-2f61f5cc8db9,1165,6325,1193,6336
17,Clivis Simple,m-d12aac44-1bdb-4fd6-aa51-884ef56030e0,3825,696,3872,752
17,Virga strata (or with Punktum: Pressus maior) Simple,m-4bc13aed-6427-4473-85f1-233001706b5f,2769,1414,2845,1484
17,Tractulus Simple,m-97b20485-5a76-471c-adca-50d1d7e198bb,4325,716,4352,729
17,Clivis Episema c,m-03e26af9-ca27-41bf-8118-6975365b4b13,1769,2191,1817,2251
17,Tractulus Simple,m-c95fa8b5-9a4b-4809-ac54-d2d7aa023bd7,2878,4617,2903,4629
17,Tractulus Simple,m-8afe4194-75d5-4684-bc0a-ee6297fe3c8b,1352,1079,1385,1096
17,Tractulus Simple,m-d0325005-81bf-4027-bfef-fd26de464b23,2595,2481,2625,2496
17,Virga Episema,m-31af4cce-3fc9-4590-8f91-e12e961c3720,2970,3886,3023,3947
17,Tractulus Simple,m-449faa50-8fef-465b-a8aa-aa2239d3113a,1449,2155,1477,2168
17,Quilismatorculus resupinus Simple,m-5a483047-ed2b-4f1e-bdd3-39abe5999476,2573,1385,2723,1473
17,Virga Episema,m-978f5513-636b-4e41-a7c9-a781185ac0f0,2170,1408,2233,1481
17,Virga Episema,m-432698bc-10d4-45aa-b403-64adbe20434e,1435,5305,1483,5369
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-66591078-e2ea-407f-b7ea-93a1d48d9a49,4829,1091,4853,1118
17,Virga Simple,m-f2bf5c4e-342a-4ff6-8b23-638b0cbd4aa5,2403,3167,2456,3220
18,Pes Rotundus,m-cae56647-51ac-499a-93c6-bb6a3953b289,1562,621,1647,692
18,Tractulus Simple,m-9f5756f1-f3f2-4e73-aef9-352c1081bafe,3708,635,3737,655
18,Pes Rotundus,m-6bea3972-6550-469f-ba83-9c7ee18bc9a9,3612,3480,3696,3550
18,Virga strata (or with Punktum: Pressus maior) Simple,m-e20ffc3c-dfb5-4855-91cc-481fe0bef40e,1603,6289,1678,6368
18,Tractulus Simple,m-29a589eb-2824-4666-9826-00791ffaa93e,2395,4228,2430,4241
18,Virga Simple,m-c13eb0ed-81c5-481b-8899-c9c82c5954bc,5452,6305,5499,6358
18,Clivis Simple,m-8b6a8cbd-101f-4a0b-86c1-a1315c3300ba,2137,3538,2186,3593
18,Letter M,m-6366306b-e868-4c48-b3c1-310b9ab3be3c,3739,1041,3798,1066
18,Tractulus Simple,m-a278a84f-5cdc-4d6f-8018-ab552f48a15a,5259,6347,5290,6363
18,Virga Simple,m-920b06d8-a2bf-4124-a2a8-cc760ebb571c,1818,4572,1883,4633
18,Tractulus Simple,m-ad980d50-1a71-49ad-96ac-bbb1e75d7c8e,4914,3883,4947,3900
18,Tractulus Episema,m-a6e339c2-c6fc-4393-9623-2f5617087577,1715,1404,1751,1422
18,Tractulus Simple,m-ca0ef8b2-f93b-4fc8-80a0-af736a8a2e76,3951,6331,3983,6343
18,Tractulus Simple,m-4f8b0dcb-7855-4c35-855e-bc955b0af505,4475,6361,4499,6374
18,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-f4ee094c-5977-4e52-909e-352674a51711,2123,4186,2184,4256
18,Tractulus Simple,m-96cf26cf-b91a-4789-b7c3-2395aa958b3a,2623,2128,2655,2143
18,Virga Episema,m-2a016c3d-9183-4186-85b7-96d1fc13f8ac,2160,2040,2227,2115
18,Virga Simple,m-103cdcac-5833-4952-bb51-cadcd6aa6dc7,2551,6344,2575,6368
18,Punctum Simple,m-bf7c7492-65d6-4631-978e-017edf3459d9,5037,6337,5051,6350
18,Pes Rotundus,m-e7da7c0a-f209-4de2-b505-ffdc69a094cb,1478,6288,1555,6356
18,Punctum Simple,m-aaf047c2-e917-4c1b-a7d8-34a181b4517c,4102,735,4115,750
18,Pes Rotundus,m-1d005d8f-758f-49d8-a64b-4e42a7624ebf,5263,4228,5344,4298
18,Tractulus Simple,m-88148a77-277e-46c6-b429-f1c96ba11c43,2618,1802,2648,1815
18,Tractulus Simple,m-777c0dca-946e-46d4-9cf1-c01a6ee87dd7,3399,5293,3432,5306
18,Punctum Simple,m-5c84168a-e924-4549-9462-1c8a26134c2c,2335,2439,2355,2459
18,Virga Simple,m-63778f1e-b0b0-4a9a-b1b0-f6a16fe053e8,3546,3127,3605,3185
18,Pes Quadratus,m-4409aa14-1891-492b-ad88-de39869593ee,1444,2089,1527,2152
18,Virga Episema,m-8d3f88a4-c98f-4654-b8c0-0c9808693707,3883,3478,3957,3537
