pagen,neume,id,ulx,uly,lrx,lry
17,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-0cf39083-5b8d-4402-bee9-492f9630c570,3818,4243,3873,4311
17,Tractulus Simple,m-74dad8fa-812d-49f1-a23b-e57f71575f8e,4073,4310,4108,4322
17,Tractulus Simple,m-89ee0522-7676-4ccf-b096-8098a580c692,4090,4285,4118,4299
17,Tractulus Episema,m-042f72ac-ff9c-4871-8274-0754c9fb35e8,4199,4307,4225,4328
17,Oriscus Oriscus in Salicus b,m-8a333041-29e1-4852-9cb8-ac503673db6f,4199,4277,4220,4306
17,Tractulus Simple,m-f5277320-4e21-4007-a7bb-3318211c2b09,4235,4281,4261,4301
17,Punctum Simple,m-1f756163-d318-4534-a150-9a7d01f871f0,4261,4305,4280,4322
17,Clivis Episema c,m-54e099f7-fb23-437a-87c8-f097b8fdce18,4301,4344,4332,4398
17,Punctum Simple,m-59813264-c35f-46cb-b308-62bfc9d47b92,4324,4296,4339,4311
17,Virga Episema,m-1819eea2-02db-4190-beb1-46dd4d1c38b5,4324,4262,4344,4286
17,Punctum Simple,m-07de534f-37c8-49a9-986f-bcb12d2209b5,4344,4317,4358,4331
17,Virga Simple,m-452554d0-4bbd-4441-8f21-105ec36588b7,4382,4285,4411,4314
17,Stropha Simple,m-41626cf5-a4eb-485b-99dd-dfb5929aacea,4455,4571,4474,4600
17,Torculus resupinus (RE) Episema a,m-fd2a835f-a385-466d-a8b0-2ea14635dc11,4728,4561,4860,4670
17,Pes Rotundus,m-3c2311f8-4f4f-424e-9d3f-08117ea28eea,925,4243,997,4309
17,Virga Simple,m-940f6cdc-e2ee-4334-a220-465bbe6239db,1510,4260,1569,4314
17,Tractulus Episema,m-d62dea25-6d48-4523-ab2f-4ff451d4825c,2139,4331,2175,4349
17,Pes Rotundus,m-cfe466e8-1806-432c-93b1-bbc75859bbe5,2387,4575,2471,4642
17,Torculus Simple,m-d9e7bffb-4d6c-41f6-9cf1-b2f54ae50ed9,2783,4242,2845,4296
17,Quilismapes Simple three,m-89908cf4-2326-47c8-94a9-5d1227199f2d,4134,4228,4243,4279
17,Virga Simple,m-9f06d676-a70c-4b8e-8322-62b5a98237f3,4171,4577,4217,4618
17,Torculus Simple,m-1d3ddab7-3c46-47e9-8768-c6e4c74e3b56,4377,4577,4444,4628
17,Quilismatorculus Episema two,m-4f007ce4-cde3-4266-a3c1-0a5e1d855e89,4905,4536,5032,4627
17,Torculus Simple,m-c34ce4ba-aa90-4a4b-8683-c4516427e518,796,4590,857,4640
17,Stropha Simple,m-f90991a0-0cd7-4d7f-9caa-0d2afadac0ad,865,4591,885,4621
17,Clivis Episema c,m-1773e043-9a59-4ce1-93ca-290dc3f72f88,2942,4247,3009,4310
17,Clivis Simple,m-f73a78d3-ae81-420e-ac59-cd2515fc209f,3846,4597,3889,4653
17,Virga Simple,m-70d2fb8e-2d0e-44cd-9922-bee9fba63df4,4024,4596,4074,4645
17,Clivis Episema c,m-4c2c61a0-99c6-4865-9cbe-5f503141c280,4539,4585,4603,4650
17,Virga Simple,m-61115437-cfaa-4721-8bad-43fcabf8d1b4,758,4918,817,4975
17,Tractulus Simple,m-ce83b915-1cd5-410b-8057-80ea3c66a9df,952,4623,978,4636
17,Virga strata (or with Punktum: Pressus maior) Simple,m-9c0b54ea-60b5-4152-ac50-930028d193a6,1122,4610,1193,4684
17,Pes Rotundus,m-b6f69e59-c1b1-40cc-b504-0c14cc242116,1175,4918,1258,4989
17,Punctum Simple,m-56599624-d121-45ee-913d-855567232c8a,1185,4634,1204,4650
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-c701e54c-0deb-466a-ba5d-9373ff6f290c,1322,4622,1363,4657
17,Virga strata (or with Punktum: Pressus maior) Simple,m-2852188e-f82a-4ac8-a5b2-c2684710f01c,1374,4915,1447,4986
17,Letter T,m-2d6e9b93-1673-4557-b4e9-47fffb6473e7,1399,4877,1482,4907
17,Tractulus Simple,m-dae97eb7-85af-4ab2-9276-cd07db706dcb,1434,4943,1461,4956
17,Tractulus Simple,m-800f60b2-b4c2-4f72-a6cf-48c4eae1714f,1496,4632,1527,4647
17,Virga Episema,m-271471d1-e53a-4327-81ab-6f9d77038973,1519,4925,1581,4992
17,Tractulus Simple,m-fcf53fe2-000a-48b9-b254-9260d09f1a2d,1762,4633,1789,4646
17,Virga Episema,m-1f1af074-51ce-489b-b401-7b185ad1b793,1830,4880,1905,4955
17,Tractulus Simple,m-f5ef1557-e559-4a62-97ff-00290f2cc847,1864,4930,1900,4944
17,Quilismapes Episema three,m-20aaeff1-722c-4aa9-8a2a-905d339a2500,1927,4886,2058,4954
17,Tractulus Simple,m-a5b9dc5b-0dad-46bb-bb48-f513fe4dbba7,1936,4630,1964,4642
17,Clivis Episema c,m-431eb6ca-79d8-46e3-8798-d2f8590ac1d6,2049,4880,2101,4941
17,Tractulus Simple,m-731ad8c8-d6f0-4269-b5f8-5c345b92df28,2095,4630,2125,4641
17,Pes Rotundus,m-f7a3c541-2d80-4a14-967e-b53f84e44cec,2229,4916,2304,4989
17,Virga strata (or with Punktum: Pressus maior) Simple,m-717a8083-40ec-4fa4-a223-7c7842f23e14,2562,4929,2633,4996
17,Letter T,m-2f1654bc-4a11-4ccb-87ba-798eeed50162,2577,4884,2662,4912
17,Tractulus Simple,m-90d1ab7d-1203-4693-b755-bd6af6a51c20,2588,4626,2615,4638
17,Tractulus Simple,m-cefa35e2-d22b-4e7e-8c83-0147b24f0f08,2737,4621,2769,4634
17,Tractulus Simple,m-eea95b0c-afa4-4cb6-8d98-f86eb857de86,2878,4617,2903,4629
17,Tractulus Simple,m-b74017a0-4851-4fac-8a7c-bae740161042,2990,4618,3017,4629
17,Clivis mit Porrectus Simple,m-c41e55e4-91b5-408c-a8fa-b86b5fc99ac6,3039,4914,3168,4980
17,Clivis Episema c,m-20f7ebd9-d3a9-415c-9745-9a90814c4ec4,3261,4929,3306,4986
17,Quilismatorculus resupinus Simple,m-d4afffdf-01b4-4f8a-b02e-ef143fc0ed4e,3303,4917,3438,4985
17,Clivis Episema c,m-0ffccb01-9b76-4840-833b-303ffdf33342,3439,4946,3509,5014
17,Tractulus Simple,m-7449425a-cba5-42b8-b833-ba112d845fae,3440,4619,3467,4631
17,Tractulus Simple,m-bde33efc-696f-4e6e-b688-03dea74b343d,3643,4616,3669,4628
17,Pes Rotundus,m-9348f123-fbec-4ffd-ae6f-e1426dc9b7ec,3819,4916,3893,4983
17,Virga Simple,m-f7e02ff9-65be-424a-8780-e168dcbad29f,3952,4920,4013,4975
17,Pes Rotundus,m-ccc3b338-39ff-4898-8dba-e21301c65eec,4126,4904,4214,4972
17,Tractulus Simple,m-365460b6-f94e-498a-b493-06ddc5627e51,4270,4952,4302,4967
17,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-6faec3d9-a439-4e98-9b40-37a605df1b79,4534,4926,4601,4983
17,Letter C,m-1308da47-ac8a-4640-8b2b-0046f62d29b0,4552,4875,4582,4904
17,Letter T,m-cd193b02-44f1-449e-8c8d-4766ef0e673e,4604,4886,4667,4917
17,Tractulus Episema,m-84ce8218-3e4c-4c62-a39b-bd909f70b7b7,4832,4602,4865,4620
17,Tractulus Episema,m-2655c8ac-f446-40c5-8106-610d766d0b26,4835,4624,4875,4642
17,Oriscus Oriscus in Salicus b,m-a1309977-ae50-49f4-af07-945840ee4177,4883,4921,4921,4957
17,Virga Simple,m-9a18477d-c63d-4b96-8825-c52327934826,4961,4854,5008,4889
17,Tractulus Simple,m-5c65e7a2-ae33-43e5-a4bf-16109f66a341,929,4961,955,4973
17,Punctum Simple,m-2071b099-700b-4ebb-b26c-d34e25b94d52,1555,4965,1567,4981
17,Quilismapes Simple three,m-4f5997dd-cd35-4f43-9d57-80b80419233b,1711,4955,1781,4988
17,Tractulus Simple,m-209a1dd3-56da-46bb-9270-6d3cd8da3cbe,1867,4955,1906,4970
17,Punctum Simple,m-f12c8da4-2004-4279-b78b-7501fba9000a,2630,4953,2647,4968
17,Pes Rotundus,m-3c13874f-3828-4912-81ef-cf7a89dc11a8,2884,4913,2960,4983
17,Letter C,m-0ecde619-26bd-45d8-bb5c-f3dd5352c93d,3073,4857,3103,4888
17,Tractulus Simple,m-c54286b1-6bc1-4b7b-8249-af4acaabc6e4,3310,4618,3336,4630
17,Letter E,m-382ce303-d2c3-4ff0-ade2-7d3c9f214d9d,3551,4963,3600,5005
17,Clivis Episema c,m-7394c33c-7bba-47e7-89d2-76c6de6df022,4379,4914,4450,4981
17,Liquescent Stropha Simple,m-a31def1b-9c47-4126-a164-b9a7cd94510f,4602,4934,4628,4956
17,Punctum Simple,m-78475925-44fd-45e0-a501-12531ac60efc,4625,4957,4643,4972
17,Punctum Simple,m-b45b7503-6442-4c8d-a131-793e0a37ea19,4856,4966,4873,4981
17,Pes Rotundus,m-c5336d70-7673-4161-a026-e08a251106e4,894,5245,971,5317
17,Virga Episema,m-b6580ac4-d4b2-42fd-a02e-261c4666a730,1103,5237,1170,5315
17,Punctum Simple,m-a4fbe68c-db6d-4250-8e13-b7669e3e3c38,1145,5281,1159,5299
17,Punctum Simple,m-108b5036-deb6-417d-9e61-c5ae762ca064,1166,5303,1183,5318
17,Virga Episema,m-03f5ecbb-d3ef-47e2-af7c-730f841454d1,1198,5250,1256,5317
17,Clivis Episema a,m-3911b309-6c17-44c0-8597-76dc6c439d60,1276,5289,1336,5350
17,Virga Episema,m-acae89c8-6601-401f-868b-d30a0ccd5a60,1353,5298,1410,5368
17,Virga Episema,m-0faa19b2-8cf0-4f53-a18d-b5d493f8fd6c,1435,5305,1483,5369
17,Punctum Simple,m-345cacd2-c212-4ae5-8d2d-df4be13eb411,1575,4986,1595,5000
17,Virga Simple,m-55c58057-174e-4d28-9dd3-b674870da804,1578,5312,1635,5367
17,Letter E,m-89298753-fe87-4e76-a0d3-70a33247bb23,1949,4980,1993,5015
17,Virga Simple,m-4ca397ae-080f-4764-98f5-2a956cd5507e,1984,5278,2041,5332
17,Virga Simple,m-0dff930d-ba09-4927-8c2a-cbd02dae0b50,2129,5253,2192,5307
17,Pes Rotundus,m-8af14f52-7347-43f3-9fdb-74f0c60199f5,2323,5252,2398,5324
17,Punctum Simple,m-0b87ec75-5632-4886-aa63-8d767b5371a4,2555,5280,2576,5299
17,Porrectus Simple,m-bb9def4b-e114-44c7-8d28-654eef79c552,2722,5244,2814,5310
17,Virga Simple,m-192d16c7-e315-4681-831d-72505be645d7,2861,5279,2916,5330
17,Letter E,m-c37162fb-9043-4174-bf2e-16e412863e03,2935,5256,2975,5295
17,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-1ce356cd-5fcd-4ed4-99d9-f725bc81d1e6,2966,5271,3022,5340
17,Virga Simple,m-6d44ebb3-7794-41e4-9365-2f034bdbff68,3129,5274,3181,5318
17,Clivis Simple,m-7e518ee5-76f8-4708-a9f9-7691ea36506e,3250,5270,3296,5326
17,Virga Episema,m-de25f087-5b5b-4a23-a558-9958a4e06f5c,3455,5238,3514,5303
17,Punctum Simple,m-dd801904-7ea4-4ed7-af24-e7b706840333,3491,5282,3506,5298
17,Punctum Simple,m-f0cc499c-acf9-4142-a81d-016f6355fc93,3509,5305,3528,5320
17,Virga Simple,m-54f5d42c-1827-4e06-bc96-0e1ef6f5d348,3544,5263,3598,5315
17,Clivis Episema c,m-9bb9bfd3-49ec-434a-b0b5-898c11c3abb9,3627,5314,3692,5382
17,Tractulus Simple,m-33fbeab0-f307-4c3e-9d23-faf5ce9fd6d0,3638,4975,3669,4988
17,Clivis Episema b,m-8383de6d-628f-45d0-bfb1-fb9bf4303cc0,1051,5261,1081,5317
17,Tractulus Simple,m-df3a318b-7880-42b6-b03a-f5749f5ce332,1727,5327,1757,5342
17,Tractulus Simple,m-a21359aa-2aad-4c0f-9746-24db3555094b,2007,4977,2039,4993
17,Virga strata (or with Punktum: Pressus maior) Simple,m-caeae7ea-67ac-4219-83ab-250d62d49ac1,2491,5256,2564,5323
17,Punctum Simple,m-5a38b306-1184-4224-ac0e-879d64bf39db,3422,5308,3439,5324
17,Virga Simple,m-0a4a0e5f-c10b-4744-89df-c42c952faef5,729,5623,788,5680
17,Virga Simple,m-9d54dd9f-d28d-4ad1-a0a3-fbaff07d60e9,852,5622,887,5651
17,Pes Rotundus Episema,m-587d8324-764b-4d56-bb37-657166928e33,1010,5613,1093,5684
17,Stropha Simple,m-81efe88a-e10c-4035-ae25-d3bf7a3b475b,1106,5611,1128,5634
17,Torculus Simple,m-5c2973a2-cadd-4cb2-a433-fa7c73c8b91d,1182,5580,1249,5635
17,Virga Simple,m-53b81153-9411-4144-bf8d-31eff59bf969,1207,5636,1268,5691
17,Clivis Episema c,m-062f7d83-7141-49e2-b146-a14809968c38,1355,5392,1416,5450
17,Clivis Simple,m-5b023930-f528-4b22-9010-bdc303b689c3,1381,5629,1428,5685
17,Punctum Simple,m-2c1d6f1f-c52a-4809-8f1d-9c6af8ee2902,1388,5339,1402,5354
17,Punctum Simple,m-75d4fd00-8052-4521-8e12-729fa6feda10,1407,5359,1426,5376
17,Letter C,m-97421521-b525-4ea8-9496-e80e59bfccc7,1433,5580,1465,5613
17,Pes Rotundus,m-c4c96c61-612c-4540-b183-d31b68a44ddb,1489,5604,1577,5676
17,Letter E,m-019583fd-f3df-4c8d-bee5-16ee0785b480,1513,5347,1555,5384
17,Pes Rotundus,m-e8495731-a205-47ed-9745-595e5ac1d82c,1612,5601,1694,5671
17,Clivis Episema c,m-816b0562-0426-4538-b559-f9a8b28dfa92,1808,5607,1872,5672
17,Clivis Episema c,m-371471af-c958-46e6-bc4a-729dc1abfe58,1948,5648,2026,5714
17,Virga Simple,m-5db36f3f-8c87-460f-82b4-e99f4ee9b5cf,2061,5635,2120,5687
17,Virga Simple,m-70eba369-9b22-4c13-adf7-7c11b34656bc,2172,5634,2230,5683
17,Virga Simple,m-abe5f502-ac63-464f-bb1d-55f9457450e6,2411,5624,2468,5678
17,Clivis Simple,m-a2f65129-7ee0-40d6-b90b-218dc82f1042,2607,5625,2656,5682
17,Letter C,m-fb622346-3270-451c-b917-96a6343645ed,2612,5568,2643,5601
17,Clivis Simple,m-110c04de-9c59-4e33-86ae-0a6b6ce1a68d,2785,5643,2834,5700
17,Letter C,m-4acae46b-d74c-406c-8d4b-0b7d0c7e3a71,2842,5603,2871,5636
17,Quilismapes subbipunctis (with Punctum-components) Quilismapes sub.-teil two,m-d280a97b-b6e4-4b23-91d2-d4faa215ddef,3169,5612,3286,5684
17,Punctum Simple,m-29cfdec1-c617-4f8f-a388-07cfc3ce7682,3261,5645,3274,5661
17,Punctum Simple,m-ed78c542-62de-4e8b-8baa-df456e0ab7a2,3272,5668,3289,5685
17,Stropha Episema a,m-b313f86f-c436-476c-9c0d-0159a921424d,1131,5606,1164,5642
17,Quilismatorculus resupinus Simple,m-54d6f86a-b272-4bd5-a39c-402889327cf5,1865,5588,2030,5668
17,Pes Quadratus,m-e4761481-28af-401a-a25d-46735b2a0413,2891,5619,2975,5690
17,Clivis Episema c,m-c6067ad2-ead8-47d2-9aba-2e4379ce2d1d,3108,5632,3178,5697
17,Virga Episema,m-08ce6052-83d0-4235-8f51-3718a9d34395,3309,5622,3368,5683
17,Punctum Simple,m-6fd0c11f-2a86-449c-9cd3-e153e5d936a7,3403,5328,3419,5343
17,Tractulus Simple,m-0e883b1f-a739-410d-83dc-625efcdd3f20,1299,5350,1338,5364
17,Clivis Simple,m-8a4e40fb-1eeb-43eb-b104-bc4e7549c774,2557,5632,2607,5686
17,Clivis Episema c,m-66b8eeae-bd01-4672-8d00-853d064fa0a5,3231,5698,3300,5762
17,Letter C,m-1a35f5f6-aa70-4539-868a-21f97145daa2,878,5994,906,6029
17,Pes Quassus,m-da744312-ac63-4817-badc-35be10e291e0,1014,5957,1118,6036
17,Quilismapes Simple three,m-e6b12930-e97d-4e0e-a154-67eabae0291c,1289,5958,1408,6013
17,Torculus Episema a,m-306c6a18-384c-40b9-aa30-0a5d362451db,1627,5956,1695,6010
17,Virga strata (or with Punktum: Pressus maior) Simple,m-288eda7f-b43e-4dd2-bc84-d3746b0b8aa1,1669,6022,1747,6098
17,Letter T,m-c90df5fe-df98-48dd-994e-0d3f66235af6,1731,5994,1785,6025
17,Virga Simple,m-c6331ec8-79e6-46da-8cc8-a6e63408f1e9,1798,5994,1853,6044
17,Virga Simple,m-b330c13d-fa0a-4f21-8803-3fb13123486f,1915,5971,1974,6021
17,Punctum Simple,m-ffdf6b78-93e8-4ad9-9dc6-b2025363eb89,2141,5993,2156,6007
17,Punctum Simple,m-9d2d0360-9aae-4e1f-aaad-ecc02bd4c5f3,2152,6017,2171,6034
17,Virga Simple,m-9e850570-53d9-4d16-bf0f-0ed247034479,2193,5967,2238,6012
17,Tractulus Simple,m-19fb786d-f095-41fc-b689-2214b87de597,2293,6005,2323,6019
17,Liquescent Porrectus aug. Simple,m-615c1a1d-af98-4bfd-afeb-9698858032c1,2471,6248,2574,6357
17,Punctum Simple,m-87012227-cb29-47f3-b4c7-24680e7ff1de,2605,5952,2624,5970
17,Punctum Simple,m-b585685c-59ec-4eaf-853f-75e35c1e331d,2606,6033,2621,6049
17,Virga Episema,m-fd6fb470-ce3a-4a9b-b590-32b68e8041c3,2639,5958,2703,6026
17,Virga Simple,m-c4c6d029-24e2-4630-bd97-b02079c920e1,2727,5973,2778,6032
17,Clivis Episema c,m-8b885f54-e2a4-4e5c-8c68-aadbf06460b5,2777,6004,2847,6068
17,Virga Simple,m-6a6f7cf3-adff-4e49-9a9b-4fdba743f680,2997,5969,3057,6026
17,Torculus Simple,m-b441718b-d624-4f6f-86bf-629ba7bde91d,3124,5949,3203,6008
17,Virga Simple,m-c78e8647-83d1-4c07-9fa2-ab4b896a6816,3279,5941,3339,5999
17,Virga Simple,m-574bc866-5c79-4933-a7e8-8455af697b05,3393,5951,3446,6002
17,Liquescent Porrectus aug. Simple,m-aa2a2039-fed4-4857-9ab0-50163321f0d9,3637,5924,3739,6026
17,Pes Rotundus,m-47b114c4-1af0-4ed2-a5be-c933830099ca,3867,5945,3945,6015
17,Clivis Episema c,m-eef5d201-dbf2-4340-8bd7-d1c1bd730aef,4107,5964,4190,6023
17,Letter C,m-6dbbd8cc-a6b4-4220-a10f-304b3da08b94,4192,6265,4217,6297
17,Punctum Simple,m-0613a5d1-1a2e-4dc7-ab0c-04274538f21b,4224,5988,4239,6004
17,Punctum Simple,m-ef4e56c0-5a04-4ebd-ad35-66e1dd749e20,4239,6008,4256,6022
17,Virga strata (or with Punktum: Pressus maior) Simple,m-e814587f-c34d-47b3-bb7d-9293434e9576,4726,5971,4806,6044
17,Letter C,m-d0044bdd-910d-40f0-89f0-51882ee34d23,4799,5918,4828,5950
17,Tractulus Simple,m-f76cca61-c8ab-4ba6-808d-13beae6205a9,823,6008,848,6020
17,Pes Rotundus,m-11abddd4-6fa0-448f-b776-fbd9a9e7f64a,865,6269,942,6341
17,Letter E,m-fa9ebc93-284a-4dec-8caf-16d77e88c554,1183,5998,1223,6036
17,Letter L,m-0972e209-b424-4379-8aa4-ad88dced6877,1654,6230,1674,6278
17,Virga Episema,m-44e0149b-36b0-438c-b083-9c69139c19ad,1733,5945,1765,5978
17,Tractulus Episema,m-0faae4a0-d007-4e80-b93a-3d2077ff5f33,2117,5960,2161,5985
17,Punctum Simple,m-4e78ab1f-2e5f-4c73-9898-90a411e3a136,2584,6053,2598,6067
17,Punctum Simple,m-06f02993-6cb0-4ce2-95b0-47592b54d362,2677,6000,2693,6017
17,Punctum Simple,m-3c419cc4-df25-4700-afd9-c18d3f60413f,2696,6022,2718,6037
17,Virga Episema,m-54baac3a-e9f6-4b59-84cd-457258d1f854,4207,5941,4255,5989
17,Virga Simple,m-2c476913-58a2-454f-beab-a2632b5b9215,4267,5962,4320,6020
17,Clivis Episema c,m-bf5995e5-818c-4576-84c4-38edd58fd4f2,4354,5974,4423,6042
17,Tractulus Simple,m-2c70e9c9-429e-40b0-90e2-55b3177bde68,4811,6040,4841,6052
17,Tractulus Simple,m-8f2d5dae-e44b-4b36-87a0-957bbe4bb9e8,1243,6002,1271,6015
17,Clivis Simple,m-eb766cfa-a569-48b5-90a4-05c3df2fe68a,1577,5965,1622,6017
17,Punctum Simple,m-338baea6-dfb3-4da3-87bb-16c010e5d8e8,1734,6046,1752,6063
17,Virga Episema,m-71b9c8c2-651c-49e0-ad42-2b37d50bc941,2079,5931,2153,6003
17,Letter C,m-86f12cf4-31d4-4795-92de-b0a306155497,2089,6269,2118,6302
17,Quilismapes Simple three,m-e6169dfc-f0b5-4cb3-b596-a9d2cd46cddf,2341,5986,2423,6015
17,Clivis Episema a,m-a0625ba1-20aa-4451-9709-f52dd9a1208a,2474,5919,2524,5980
17,Virga strata (or with Punktum: Pressus maior) Simple,m-c5d32bf0-f6a1-497e-ad2e-d6178b3e72ef,2548,5931,2614,5977
17,Pes Quadratus Episema,m-5ba06e0e-8ac1-46d0-a5e7-09fec78f5ac1,3845,6271,3950,6353
17,Tractulus Simple,m-c0781c98-18ae-42a8-b15e-d47ac525decd,1165,6325,1193,6336
17,Virga Simple,m-52e3c991-52f7-40d4-95c3-73399d9eb0fd,1451,6296,1511,6350
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-a25fe93b-f424-4b7b-a03d-b1b458bc8354,1636,6310,1676,6346
17,Clivis Episema c,m-189c0c6d-ef23-4273-9ae7-66d2cf16b666,1902,6305,1965,6372
17,Tractulus Simple,m-9605f9e2-e9e4-40a4-af4f-83bb28b106f6,2113,6346,2140,6359
17,Letter E,m-51f7329d-341b-4b25-860d-423399dfa2a1,2188,6325,2234,6367
17,Clivis Simple,m-0b5e00d6-c784-4a19-bae7-77dda886b237,2887,6289,2931,6348
17,Oriscus Simple,m-f52a5c13-970e-42f2-9038-5be72f8660c5,2936,6293,2966,6344
17,Virga Episema,m-6e2b3b82-01a9-4cf8-aa17-731df8190ae5,3454,6295,3522,6368
17,Clivis Episema c,m-952375e6-49a1-4c75-9546-24c32cc39fec,3567,6307,3630,6369
17,Punctum Simple,m-2fd89b16-6571-4bcd-8bb4-6bf276069669,3910,6321,3924,6339
17,Clivis Simple,m-f6dbd202-05b1-4fe8-9479-f6c25b26ccfb,4203,6317,4254,6376
17,Quilismapes Episema three,m-8399ae08-43ca-459f-a7ad-7d0e10316049,4418,6291,4545,6365
17,Punctum Simple,m-e6afd551-7a05-4b29-9b87-471ebd7b33e9,4534,6354,4550,6369
17,Clivis Episema c,m-68ebec10-acea-430c-bcfd-10e7a6882165,4564,6366,4639,6428
17,Virga Simple,m-a8562d7e-6d65-418e-b93c-d9e3ad6a1375,4571,6311,4619,6359
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-1d5a54a8-011b-4dca-a816-8ba135a2b7a0,2322,6283,2371,6328
17,Clivis Episema a,m-322a5b78-26a3-48cd-be54-3e09f141800b,3401,6285,3433,6340
17,Tractulus Simple,m-d47efcde-e4a8-43ac-aa10-fb9b01544238,3406,6351,3436,6363
17,Tractulus Episema,m-9db040c4-ea34-44d5-8435-80c133af2429,3489,6328,3530,6350
17,Punctum Simple,m-68df2100-a0a7-41f6-ab22-506c6dd05803,3516,6390,3536,6400
17,Virga Simple,m-dedd01da-12c2-47cb-af06-3cd5299fec14,3985,6309,4042,6365
17,Clivis Simple,m-ef78e112-2d3e-41fd-82fd-4ed57f458c9c,4151,6323,4203,6380
17,Tractulus Simple,m-ffa044c7-ec69-43f1-8db0-8f25b61b1f13,4375,6354,4403,6368
17,Clivis Simple,m-8fd6dc38-7e82-431b-8fde-3892e3e7311a,2036,6318,2086,6374
17,Tractulus Episema,m-99cf4d9e-60cd-4163-87e7-d89faf759173,2265,6334,2301,6353
17,Clivis Episema c,m-698a75b5-6e50-4c24-a3d0-d6d147c056a7,4261,6308,4319,6372
17,Punctum Simple,m-c1dc1bba-3bd8-4990-a689-1c02b9f03eeb,4512,6333,4527,6348
17,Pes Rotundus,m-248db52f-c4b5-4f96-9b59-2bcb3f4375e4,2713,6288,2779,6345
17,Punctum Simple,m-91b7b3b9-eb17-4917-a819-5b24cd67f0c0,3927,6343,3946,6361
17,Tractulus Simple,m-54a0d8bb-76be-49ad-b732-bc1666bd00cd,1024,6324,1052,6336
18,Punctum Simple,m-a3be4cd3-4ac1-4f10-8cb0-1cc6eac46e2a,1314,763,1335,772
18,Punctum Simple,m-4c6ac0d4-12eb-4994-ae1f-718572de3b87,1386,748,1411,762
18,Tractulus Simple,m-1d544ada-5a7a-4327-b93e-66cffdd1ef07,1399,725,1426,740
18,Tractulus Simple,m-09bd2741-17a9-4bdc-8782-adc56c69621f,1520,743,1550,760
18,Pes Rotundus,m-71fd3bba-778f-4ff5-88ef-25a9f6665310,1562,621,1647,692
18,Pes Rotundus,m-39fa05d5-e75f-40f5-8c40-b371e5691ea0,1724,674,1807,746
18,Clivis Simple,m-4860fc56-1ce8-4643-aae9-4ff7a83f3ae6,1883,691,1929,746
18,Letter C,m-78508f25-d97d-4632-bfa8-c6c111af50ee,1941,650,1968,681
18,Virga strata (or with Punktum: Pressus maior) Simple,m-5c77c6c8-7545-4345-82d6-02f518793553,2037,663,2111,732
18,Quilismatorculus Simple three,m-55e98cd4-10f7-40b6-91cd-5283052de906,2162,969,2286,1042
18,Pes Rotundus,m-5db3cf89-d742-4bcb-9219-d7d1ce362c03,2218,675,2292,738
18,Tractulus Simple,m-022f853a-bce1-421c-af45-1d2f1505a2de,2659,725,2688,737
18,Quilismatorculus Simple three,m-b926d23b-4d76-45e9-8418-192c547c7e81,2710,655,2825,734
18,Clivis Episema c,m-47ec53cb-49ee-4317-a0c6-0492214d76ca,2861,693,2922,763
18,Tractulus Simple,m-682ea2df-4cba-4b1d-803c-586fde0b897c,3077,720,3109,734
18,Letter S,m-243cc056-05db-493f-87fa-596ea881245a,3253,958,3300,1015
18,Tractulus Simple,m-855dd880-5dcf-4dc1-9f28-f075c945e532,3320,717,3350,731
18,Tractulus Simple,m-547fd62d-e100-4826-ad42-610dfd4c5abc,3550,705,3585,717
18,Tractulus Episema,m-455117af-9dc6-4d74-a0e4-3877461ccfb9,3601,694,3641,715
18,Tractulus Episema,m-f34f27d5-0e1b-4e62-9dca-423506e0b7be,3647,688,3679,711
18,Punctum Simple,m-552275a6-d437-45f5-a5cd-b08d3aad4674,3701,678,3719,695
18,Tractulus Episema,m-1999a88f-99f2-41e2-8883-09a20dc3c9cf,3703,703,3745,722
18,Virga Simple,m-5284d783-6ce5-446b-8090-5527d998b32b,3741,751,3799,800
18,Torculus Simple,m-a6cf9b59-1001-4114-b002-9811fda6048c,3988,709,4048,758
18,Virga Episema,m-e29f03b2-9434-4446-b530-d485774e3ae1,4100,694,4130,723
18,Punctum Simple,m-73110fd8-6f19-4325-ae95-15ec8c09b238,4102,735,4115,750
18,Punctum Simple,m-4d8bedc6-8f02-4d7f-9ea1-f56abaa15854,4114,758,4129,773
18,Virga Simple,m-4a8933b5-e0d8-4867-ae83-37e565a553b2,4140,722,4187,770
18,Virga strata (or with Punktum: Pressus maior) Simple,m-3093319b-a37f-406e-8619-2f0f82ab2e0a,4175,746,4238,816
18,Punctum Simple,m-15520b58-2ec6-4c3b-9cb4-c57b8acb6860,4232,772,4250,788
18,Quilismapes Simple three,m-c0ea90a5-c5ea-49e9-8a8c-76534033a02a,1441,678,1539,723
18,Tractulus Simple,m-085f1613-563d-48fa-9033-c0d8bf0345ae,2515,733,2541,745
18,Letter L,m-dc135248-551c-471a-bfea-eafe414d2cbf,2927,985,2951,1042
18,Tractulus Simple,m-eaad8da9-a01c-4ea7-a7cc-29859022de8e,3708,635,3737,655
