pagen,neume,id,ulx,uly,lrx,lry
17,Punctum Simple,m-cac09326-2856-4b9f-8c2b-0374c984f0fb,1185,4634,1204,4650
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-31c4e54e-239f-4084-8f3c-a683dbb3784c,1322,4622,1363,4657
17,Tractulus Simple,m-d09a4cbc-4c0a-48dd-b030-534fe3601547,1496,4632,1527,4647
17,Tractulus Simple,m-cb719d6e-05ff-44fe-abf0-8c6897ce0a28,1936,4630,1964,4642
17,Tractulus Simple,m-61f83fd4-fb0e-4006-b0ca-5ceb834703ac,2095,4630,2125,4641
17,Pes Rotundus,m-2aae2d55-e079-47d1-8fc1-92fa091fb897,2387,4575,2471,4642
17,Tractulus Simple,m-ca971f4a-b7ff-40ac-907d-e8f47b9821a4,2588,4626,2615,4638
17,Tractulus Simple,m-d3641679-cd70-42c5-b818-8133d58185cd,2737,4621,2769,4634
17,Tractulus Simple,m-3484d516-1a11-4106-8be2-0eb47c5a715f,2878,4617,2903,4629
17,Tractulus Simple,m-dbac3fd6-fac0-419a-a5ce-3a4a400c94f5,2990,4618,3017,4629
17,Pes Rotundus,m-6057c8e2-12a4-4974-832c-82df3d8eee22,3147,4556,3236,4628
17,Tractulus Simple,m-e5030779-5e26-4b79-8b6c-ece94f16c896,3310,4618,3336,4630
17,Tractulus Simple,m-7ef864bd-097c-434a-b422-efde0444887d,3440,4619,3467,4631
17,Tractulus Simple,m-8eb91dd6-30a9-4836-9fce-5e55aa06178d,3643,4616,3669,4628
17,Clivis Simple,m-4f6602c0-fab8-4066-81c6-1d854c6b18f0,3846,4597,3889,4653
17,Virga Simple,m-d28bb0d6-9b48-4a24-8e5e-eef0d592c923,4024,4596,4074,4645
17,Virga Simple,m-25fdd1d2-da6b-4a3d-b61a-39f68853bc08,4171,4577,4217,4618
17,Torculus Simple,m-de1094cb-fbf7-4525-a728-37719e8f4e00,4377,4577,4444,4628
17,Stropha Simple,m-8327d8e2-b505-4e1f-8752-c70daf62909f,4455,4571,4474,4600
17,Clivis Episema c,m-851ce8b9-80db-47fc-8989-99b2b80f9fc9,4539,4585,4603,4650
17,Torculus resupinus (RE) Episema a,m-662ddece-4448-4152-9fe2-63754f9fa973,4728,4561,4860,4670
17,Tractulus Episema,m-6cb1a4a6-858f-4fc2-a4cd-d816026a7018,4832,4602,4865,4620
17,Tractulus Episema,m-c0db1e82-8a94-46a8-8b89-411a654856ae,4835,4624,4875,4642
17,Quilismatorculus Episema two,m-6ca99dd3-ec58-460c-a72e-804b8c1ab109,4905,4536,5032,4627
17,Tractulus Simple,m-b7db0a34-7c94-4498-836c-72d83ba7a648,1762,4633,1789,4646
17,Virga Simple,m-8ee1db2c-d031-43d4-8a0c-d7ccd99cbb61,758,4918,817,4975
17,Tractulus Simple,m-c5c0c417-45da-4e37-8f5c-41a4485074ab,929,4961,955,4973
17,Pes Rotundus,m-489c400e-ec97-4629-8d5d-fa9523f83bac,1175,4918,1258,4989
17,Virga strata (or with Punktum: Pressus maior) Simple,m-3e3994aa-6356-4b85-8d6a-3a6ac141b889,1374,4915,1447,4986
17,Letter T,m-d8c3e0cb-3bd9-44fb-8d64-52f5d7628e74,1399,4877,1482,4907
17,Tractulus Simple,m-4e8ff175-bd55-4411-8857-108820c198a9,1434,4943,1461,4956
17,Virga Episema,m-aaf58b9a-09ae-4519-8e40-f7a18aa23391,1519,4925,1581,4992
17,Punctum Simple,m-d204db8b-31ca-436c-88fc-5335193758f2,1555,4965,1567,4981
17,Punctum Simple,m-7b24aedf-0d9a-41e2-8d55-cf4904e08709,1575,4986,1595,5000
17,Quilismapes Simple three,m-7f3f99e7-cb5e-4c1f-9e45-870a0d80d1fc,1711,4955,1781,4988
17,Virga Episema,m-72c4658c-b10e-4955-8b7e-7ec2f5ed2fe5,1830,4880,1905,4955
17,Tractulus Simple,m-eb094490-688f-40cd-b6eb-384771cd597b,1864,4930,1900,4944
17,Tractulus Simple,m-cb7f8ca2-8425-4dcd-9c22-dfa8f464c4b7,1867,4955,1906,4970
17,Quilismapes Episema three,m-20fdc4fb-b590-4db9-b390-c2565ccc48bd,1927,4886,2058,4954
17,Letter E,m-413cb4dc-b190-46a7-9b8a-0d4fa79e0845,1949,4980,1993,5015
17,Tractulus Simple,m-639c75d0-e959-4fc3-8586-b034c6e70e17,2007,4977,2039,4993
17,Clivis Episema c,m-72766e65-c15d-4b63-9ee2-f4b7acc87002,2049,4880,2101,4941
17,Pes Rotundus,m-adcfffca-0cdb-469b-8efc-843f00db5b56,2229,4916,2304,4989
17,Virga strata (or with Punktum: Pressus maior) Simple,m-070361db-3bbd-42f4-8140-8ed0a7ce8147,2562,4929,2633,4996
17,Letter T,m-8be6b75e-61b0-4c2b-9a32-0cb6273584d3,2577,4884,2662,4912
17,Clivis mit Porrectus Simple,m-dad02d37-8eee-4ee1-b0ea-c8fdb44726e8,3039,4914,3168,4980
17,Letter C,m-376d941c-3fd5-4659-838c-c7f7088d7518,3073,4857,3103,4888
17,Clivis Episema c,m-b83606f4-6209-4b4f-87d4-6d68b2e6deeb,3261,4929,3306,4986
17,Quilismatorculus resupinus Simple,m-f1380487-0f3a-4dc8-b4dc-faf464a0ac10,3303,4917,3438,4985
17,Clivis Episema c,m-7a18b135-7aca-4d4f-92f2-b29aade6ddbf,3439,4946,3509,5014
17,Letter E,m-0a56d20e-c5f5-4a68-95cb-4292883fad5c,3551,4963,3600,5005
17,Pes Rotundus,m-78fded94-98d2-4190-83e9-30d31dbf516a,3819,4916,3893,4983
17,Virga Simple,m-909dbbe0-06a8-4635-9f6c-e138a59467e5,3952,4920,4013,4975
17,Pes Rotundus,m-d08d1e76-8a75-43f4-b77e-49dba1987082,4126,4904,4214,4972
17,Tractulus Simple,m-0c936a27-b82d-458b-9faa-d05520b5870e,4270,4952,4302,4967
17,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-8326bd81-1e40-42dd-a957-6c7dcb992873,4534,4926,4601,4983
17,Letter T,m-9cac3d5e-fcfd-4a9a-a1dc-d46dabff1b5a,4604,4886,4667,4917
17,Punctum Simple,m-22bed023-0c42-416d-81e1-d9c832e31d2c,4625,4957,4643,4972
17,Punctum Simple,m-e562b0b1-0c82-4c08-8486-54c3bb639d61,4856,4966,4873,4981
17,Oriscus Oriscus in Salicus b,m-182f554a-ba8c-4ed1-bbfb-1349baa708c6,4883,4921,4921,4957
17,Virga Simple,m-9de3def4-3095-43e8-a960-fa098e64c5a0,4961,4854,5008,4889
17,Punctum Simple,m-4da449c6-5519-4607-8d73-2aea8a8da7cb,2630,4953,2647,4968
17,Pes Rotundus,m-eaa56113-92c0-4929-8bc2-77ecdf40c01d,2884,4913,2960,4983
17,Tractulus Simple,m-c48a93f4-6d10-49b4-a5b0-cb1c6d9ebef8,3638,4975,3669,4988
17,Clivis Episema c,m-313e307f-5e07-4307-a8f5-26eb813f511c,4379,4914,4450,4981
17,Letter C,m-75060945-0233-42c0-b395-7426814c76aa,4552,4875,4582,4904
17,Liquescent Stropha Simple,m-25e6ca57-4147-4ef4-90e3-e34a4d5f34ae,4602,4934,4628,4956
17,Virga Episema,m-958fef7b-f637-4fc9-9b6f-f0eedd73dbd5,1103,5237,1170,5315
17,Punctum Simple,m-0fdb4680-9d15-4a15-9250-6a0491b81676,1145,5281,1159,5299
17,Punctum Simple,m-1240cd9f-57cc-4fbe-9014-55c360e98467,1166,5303,1183,5318
17,Virga Episema,m-99f33d1d-394e-454c-bf53-2026f369a1c2,1198,5250,1256,5317
17,Clivis Episema a,m-2875883f-309e-4bfc-b514-2c7684a7dabb,1276,5289,1336,5350
17,Tractulus Simple,m-a6acab5a-9422-49cc-877c-e348c605bbc0,1299,5350,1338,5364
17,Virga Episema,m-bd21c5ce-dfb5-4b8c-aa07-41491e878487,1353,5298,1410,5368
17,Clivis Episema c,m-3da0b245-4d40-49be-8617-52dda5a4cc33,1355,5392,1416,5450
17,Punctum Simple,m-73968ac5-d6bb-4c68-b1d3-eef3c69877f6,1407,5359,1426,5376
17,Virga Episema,m-619d6148-8eee-4794-b49c-65387002c149,1435,5305,1483,5369
17,Letter E,m-9790ab62-7142-4852-8a68-9ab38dfe9d25,1513,5347,1555,5384
17,Virga Simple,m-369c8188-0b5a-4fc3-abf9-3f7fb1f7c26a,1578,5312,1635,5367
17,Tractulus Simple,m-313d210e-0c01-4d56-bf28-09967a4e68a6,1727,5327,1757,5342
17,Virga Simple,m-6255424a-2fd4-4535-b0ee-6ce2e47c3998,1984,5278,2041,5332
17,Virga Simple,m-0e952d9b-c1a1-482f-998a-cca0be622254,2129,5253,2192,5307
17,Pes Rotundus,m-83e43a00-8f86-4990-9f71-97d285aff91d,2323,5252,2398,5324
17,Punctum Simple,m-e569f2bd-b579-428c-98f9-e83b70115485,2555,5280,2576,5299
17,Porrectus Simple,m-a36e1391-ff81-4f62-b83f-3c47afb32e03,2722,5244,2814,5310
17,Virga Simple,m-6d7e744d-1136-439a-9b96-bce747858c1e,2861,5279,2916,5330
17,Letter E,m-23390f53-1591-4e52-b7e8-0998943166d9,2935,5256,2975,5295
17,"Liquescent Virga aug. or Clivis dim., Cephalicus Simple",m-a15ab8a4-4367-403d-8f97-8fd4c4245e4f,2966,5271,3022,5340
17,Clivis Simple,m-a2aac761-b841-4caa-8349-fd6acc8f7113,3250,5270,3296,5326
17,Punctum Simple,m-e94ad664-c144-4515-a263-17a07e426640,3403,5328,3419,5343
17,Punctum Simple,m-58eb20d7-3c11-40da-9ebd-f983ef12fdd1,3422,5308,3439,5324
17,Virga Episema,m-54fa290e-bc98-413c-a037-45df4478feb0,3455,5238,3514,5303
17,Punctum Simple,m-1a440a75-67e9-48ad-a7e6-984ef4735c99,3491,5282,3506,5298
17,Punctum Simple,m-32ec7b9f-6b2a-45ba-8248-3e5ccf936156,3509,5305,3528,5320
17,Virga Simple,m-64c829ed-1c13-48c1-9828-7622ac56734a,3544,5263,3598,5315
17,Clivis Episema c,m-f2b665ac-5af1-4606-9fb7-7f67593b8ed4,3627,5314,3692,5382
17,Pes Rotundus,m-fea2ff50-576f-44e8-b381-d868dde9327e,894,5245,971,5317
17,Clivis Episema b,m-c560cfca-995e-415a-a55b-fdcb31e3c722,1051,5261,1081,5317
17,Punctum Simple,m-5a5098f7-b0df-4d87-a41c-1f78e585c5c4,1388,5339,1402,5354
17,Virga strata (or with Punktum: Pressus maior) Simple,m-e40c01b3-1a5f-4f4c-9dfb-af3cb0a2f371,2491,5256,2564,5323
17,Virga Simple,m-a6d68c89-948a-4cea-bc2f-293a1eb3382a,3129,5274,3181,5318
17,Virga Simple,m-bba627fe-2a48-4915-ab66-d92543f23dde,729,5623,788,5680
17,Virga Simple,m-7e62b19f-d0cd-4f78-b8d0-5c7ee82bbe56,852,5622,887,5651
17,Pes Rotundus Episema,m-2373b05d-a8a5-4f9f-96d1-dad9487fe6ec,1010,5613,1093,5684
17,Stropha Simple,m-b1aaa85b-fdbc-44bd-97af-f383894b7e9b,1106,5611,1128,5634
17,Torculus Simple,m-3b74871c-20ee-4ace-9a6d-51df6763cce3,1182,5580,1249,5635
17,Virga Simple,m-9e86cc8a-bbd5-4e23-a8b6-4754827082af,1207,5636,1268,5691
17,Clivis Simple,m-e1c0202c-bb2c-4358-b63e-8c9cbb7af37e,1381,5629,1428,5685
17,Letter C,m-3d796213-5810-4aae-9eca-ab696f577c05,1433,5580,1465,5613
17,Pes Rotundus,m-91e92907-303b-4f8e-8fcf-6638e29a8474,1489,5604,1577,5676
17,Pes Rotundus,m-9463cef0-5453-4d9c-8105-a664616a01ca,1612,5601,1694,5671
17,Clivis Episema c,m-4ff1b5d2-15ad-4521-96e1-ff646d21b7d5,1808,5607,1872,5672
17,Clivis Episema c,m-16612dbb-7087-4d98-af24-f1338a28290c,1948,5648,2026,5714
17,Virga Simple,m-81f2c778-4ae1-49f6-aaec-af87895f60c9,2061,5635,2120,5687
17,Clivis Simple,m-c5d8d98f-7840-427d-a89e-1e1f06fd2d22,2557,5632,2607,5686
17,Clivis Simple,m-bc4b3c9c-6614-4f98-86ef-4ef6d1106427,2607,5625,2656,5682
17,Letter C,m-8edf5c16-8d0f-4021-9e8b-fe1970cc261c,2612,5568,2643,5601
17,Clivis Simple,m-7e9cfec1-fb64-498f-b7df-9bbcdbe9f3af,2785,5643,2834,5700
17,Letter C,m-4809f174-9d22-483b-92d8-013b0be33e3a,2842,5603,2871,5636
17,Quilismapes subbipunctis (with Punctum-components) Quilismapes sub.-teil two,m-ec967e38-275c-4620-9db8-20d452ee4476,3169,5612,3286,5684
17,Clivis Episema c,m-8546efa8-e25e-4d18-bfd3-fd93354ee007,3231,5698,3300,5762
17,Punctum Simple,m-768c2af4-da62-462c-8b57-3ebc9a59b9f0,3261,5645,3274,5661
17,Punctum Simple,m-e7b635c9-eef0-405d-923e-c651c624c4e2,3272,5668,3289,5685
17,Virga Episema,m-b45c37c1-42c7-46c1-b069-08d1f24d0a2b,3309,5622,3368,5683
17,Stropha Episema a,m-a116375f-e311-4245-aead-0c340b5e7a9f,1131,5606,1164,5642
17,Quilismatorculus resupinus Simple,m-534ef918-36cd-442b-a96a-0c59eae389ed,1865,5588,2030,5668
17,Virga Simple,m-91bb9057-a1ab-4979-a21c-f39639dd85f8,2172,5634,2230,5683
17,Pes Quadratus,m-46a89c25-7995-474d-83d1-c1c5dce1de54,2891,5619,2975,5690
17,Clivis Episema c,m-0a9556b7-3c2a-49c6-b135-a82d643f5f35,3108,5632,3178,5697
17,Virga Simple,m-69487ba0-1a62-415d-95f9-45494f7b4fd6,2411,5624,2468,5678
17,Letter C,m-4fddd0cb-6fec-4fe9-ace6-d4a0eb1954e5,878,5994,906,6029
17,Pes Quassus,m-0439b47d-bee0-4fc1-95db-fb55188ecdef,1014,5957,1118,6036
17,Tractulus Simple,m-e256f2d3-b2ec-40d4-968f-37c11a5eb223,1243,6002,1271,6015
17,Quilismapes Simple three,m-6ee0ef91-da8d-483e-82cc-ee80a58c6f3b,1289,5958,1408,6013
17,Torculus Episema a,m-2c4aab0f-1076-408d-b6bb-aa195e7e0d84,1627,5956,1695,6010
17,Virga strata (or with Punktum: Pressus maior) Simple,m-a06d18d2-400b-4e91-a4ab-57a7febb241c,1669,6022,1747,6098
17,Letter T,m-7b9e41c7-4ee5-47ae-ad83-5c049c224ad7,1731,5994,1785,6025
17,Virga Episema,m-b801c536-dce5-4d83-b092-f7c887f755b1,1733,5945,1765,5978
17,Virga Simple,m-78a21731-5d5d-4cda-b9a2-8593dc1c9edf,1798,5994,1853,6044
17,Virga Simple,m-8019d2e9-9a1b-404f-a761-f7c92fdf763b,1915,5971,1974,6021
17,Punctum Simple,m-f3a647b4-ce59-4d03-bf36-0539f5e679a4,2141,5993,2156,6007
17,Punctum Simple,m-a5259c41-398b-4d9e-9d07-4b9da7e406f4,2152,6017,2171,6034
17,Virga Simple,m-a3ffbcab-3bfc-42e5-a5b1-b16db4cd8f26,2193,5967,2238,6012
17,Tractulus Simple,m-2346d231-e255-4638-a8e5-e0daa7a49cd3,2293,6005,2323,6019
17,Punctum Simple,m-3aabe2ca-bdc1-4e2c-8db8-8360471f54c4,2605,5952,2624,5970
17,Punctum Simple,m-8b002939-3b00-49cf-b0de-a2b2a3b9b381,2606,6033,2621,6049
17,Virga Episema,m-6195c709-25fc-49da-8b76-5c0a4112e9ff,2639,5958,2703,6026
17,Virga Simple,m-7a47a8bc-bec8-4b51-aa6d-780b4c25466d,2727,5973,2778,6032
17,Clivis Episema c,m-fcca6b23-aee2-4648-873f-ac537609b150,2777,6004,2847,6068
17,Virga Simple,m-7a397b8a-f878-4ab7-91f5-13993fa762c0,2997,5969,3057,6026
17,Torculus Simple,m-427cac6d-73e3-450c-8421-082781bc370b,3124,5949,3203,6008
17,Virga Simple,m-2f538a1c-66bf-47e9-ad99-381000ecf638,3279,5941,3339,5999
17,Liquescent Porrectus aug. Simple,m-6f2336a7-a4ee-438b-9e34-e534efb380f0,3637,5924,3739,6026
17,Pes Rotundus,m-334047d5-5f20-411d-bc4f-27177e73a2d7,3867,5945,3945,6015
17,Clivis Episema c,m-ed566cfc-8c7f-476d-bbf6-cb017b47842c,4107,5964,4190,6023
17,Punctum Simple,m-97d3dc4a-6887-4a94-b9aa-8c84d624ea62,4224,5988,4239,6004
17,Punctum Simple,m-5e695d2d-9f1d-40a0-bdb4-9caeecd5a66b,4239,6008,4256,6022
17,Virga strata (or with Punktum: Pressus maior) Simple,m-d502517e-787a-46f1-b0a9-b52eb8ad4e05,4726,5971,4806,6044
17,Letter C,m-365aaa05-662a-4607-9086-441f70ca23cb,4799,5918,4828,5950
17,Tractulus Simple,m-2f5913d8-2031-48c4-ad18-008534d4dc27,823,6008,848,6020
17,Letter E,m-91a4cc01-42c6-42e2-9641-916b5d2409ba,1183,5998,1223,6036
17,Tractulus Episema,m-29b9ad7b-79c3-4dd9-9791-62ed70e87e4b,2117,5960,2161,5985
17,Quilismapes Simple three,m-541a3577-6c82-47d5-897e-7a434708d9e5,2341,5986,2423,6015
17,Punctum Simple,m-70e23e5a-18a2-45c4-990d-b0085281a718,2584,6053,2598,6067
17,Punctum Simple,m-ba0876ee-31be-4496-98f3-3e2975bafeb4,2677,6000,2693,6017
17,Punctum Simple,m-a8a2a945-5cab-4976-9a56-8e4197127cbc,2696,6022,2718,6037
17,Virga Simple,m-c6069d0a-e6a1-4d3a-a6f8-89a46dc189b3,3393,5951,3446,6002
17,Virga Episema,m-30ffcc56-aa5e-4648-88eb-214124eb0a23,4207,5941,4255,5989
17,Virga Simple,m-44571219-9bde-4035-880f-4bf96f861b1d,4267,5962,4320,6020
17,Clivis Episema c,m-5baf25cd-a75e-4b0d-a04c-58d5380264dc,4354,5974,4423,6042
17,Tractulus Simple,m-5b56cd27-1de9-4355-a40a-5674068dcc91,4811,6040,4841,6052
17,Clivis Simple,m-98c4e90b-edea-4658-b9bd-4693c5286079,1577,5965,1622,6017
17,Virga Episema,m-f3efc0cd-5547-4f03-93f7-9dc5b06ea8a1,2079,5931,2153,6003
17,Clivis Episema a,m-a6b7a2e4-7a3d-420a-b7f6-157e8a3fd1fb,2474,5919,2524,5980
17,Virga strata (or with Punktum: Pressus maior) Simple,m-79bf0877-40c5-41af-8618-9bd1f1a8b323,2548,5931,2614,5977
17,Letter L,m-af2e7bdc-eb6a-495a-930f-894f5b5eb290,1654,6230,1674,6278
17,Punctum Simple,m-8d38a04a-490e-4f79-9d08-3cdce8e6ca03,1734,6046,1752,6063
17,Pes Rotundus,m-636fa7a0-7e78-4cec-97e6-c921e3851183,865,6269,942,6341
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-2ad77540-aed8-4cdf-bd10-05194358df76,1636,6310,1676,6346
17,Tractulus Simple,m-1acfb4cb-d1da-402c-a615-eea8de206623,2113,6346,2140,6359
17,Tractulus Episema,m-df637135-fba2-4eda-ae25-9f9bd6cb96ad,2265,6334,2301,6353
17,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-2256ba44-daa3-47fc-ab92-78f6cb2f7dbb,2322,6283,2371,6328
17,Liquescent Porrectus aug. Simple,m-f7352d52-90b7-4744-b174-ae13f4be2666,2471,6248,2574,6357
17,Pes Rotundus,m-b861fd1a-67bc-44d8-9cee-d7d663563923,2713,6288,2779,6345
17,Oriscus Simple,m-a93ed216-f72a-4d79-bc98-54a453076ff1,2936,6293,2966,6344
17,Tractulus Simple,m-f2fa5c36-866b-4eef-8879-61a945339b26,3406,6351,3436,6363
17,Virga Episema,m-a0055330-b216-4f04-8011-ca1f73a3817b,3454,6295,3522,6368
17,Tractulus Episema,m-3f2e2995-e98c-463e-b139-c904f5d9cc87,3489,6328,3530,6350
17,Pes Quadratus Episema,m-37ccd7e3-c298-4144-b68d-5010ea8790de,3845,6271,3950,6353
17,Punctum Simple,m-143f9a9f-cd6e-4378-be14-0822f6949549,3910,6321,3924,6339
17,Clivis Simple,m-bfdfefdf-49cb-4163-9939-0669384aa89b,4151,6323,4203,6380
17,Letter C,m-c561dcf7-65a9-4d7e-8820-446b4528a919,4192,6265,4217,6297
17,Clivis Episema c,m-74f16f98-37c8-4b38-9b9f-1b40ee058765,4261,6308,4319,6372
17,Punctum Simple,m-3f65cb99-5b1b-47cd-89d8-784b4d3141d3,4534,6354,4550,6369
17,Clivis Episema c,m-cdd670b2-89d9-43ea-b1b1-12658c178081,4564,6366,4639,6428
17,Clivis Episema c,m-44418bd6-6e5c-4d27-a22a-0d8f0d68a2d5,1902,6305,1965,6372
17,Letter C,m-b928f998-8688-48a5-9749-d67037f4127a,2089,6269,2118,6302
17,Clivis Simple,m-bc3a4acf-8216-452e-865a-c3a486aeeb05,2887,6289,2931,6348
17,Clivis Episema a,m-bc2e1dcd-c546-4351-8d4d-cf768a7fdc89,3401,6285,3433,6340
17,Clivis Episema c,m-c004d760-3e2f-409c-907d-57bd1bd8f485,3567,6307,3630,6369
17,Punctum Simple,m-b0aea42e-c3c8-43b3-8672-5e0900e833e1,3927,6343,3946,6361
17,Virga Simple,m-6782803d-476c-4bb5-b87e-6fca057806a9,3985,6309,4042,6365
17,Quilismapes Episema three,m-3aeadb1a-5fd5-4978-8142-26b0ca19ac2c,4418,6291,4545,6365
17,Virga Simple,m-951b5158-19ef-4ac4-b52a-9ddf99c4cc89,4571,6311,4619,6359
17,Tractulus Simple,m-ef003974-a632-4381-bedc-0c57ecde3b00,1024,6324,1052,6336
17,Tractulus Simple,m-a8753d32-6562-4454-bc8b-ea64a35c1fae,1165,6325,1193,6336
17,Virga Simple,m-c804e5af-d4cb-4eb1-8acc-3c3a4af33a71,1451,6296,1511,6350
17,Clivis Simple,m-cb3d28fd-49b5-448e-846c-b2949bd30e03,4203,6317,4254,6376
17,Tractulus Simple,m-4d392242-e673-43d3-80ae-6fd25fb2e9d8,4375,6354,4403,6368
17,Punctum Simple,m-bf89fa5f-905a-4d04-9173-e36cd2bce99b,3516,6390,3536,6400
17,Punctum Simple,m-76b8fd6f-6897-4ede-9deb-3642bda140df,4512,6333,4527,6348
17,Clivis Simple,m-bdcdd3a9-6e2a-4c9e-a180-558a308f78a8,2036,6318,2086,6374
17,Letter E,m-7b877dd0-995c-4ee0-bc59-1a71739770a4,2188,6325,2234,6367
18,Punctum Simple,m-0d847ba9-f538-4dc3-83f9-2a9b052b63b8,1314,763,1335,772
18,Punctum Simple,m-e84e445f-1e2b-4adf-b3da-d141ccb0c42e,1386,748,1411,762
18,Tractulus Simple,m-0e237242-7356-4162-803d-6e68d77b7c5c,1399,725,1426,740
18,Tractulus Simple,m-b78cb0bf-a1a5-4f67-8921-bd66b228ad88,1520,743,1550,760
18,Pes Rotundus,m-ef393be5-bf74-44f0-a07a-698898cc55fc,1562,621,1647,692
18,Pes Rotundus,m-bca09f49-f1ee-49a6-834a-d24594b70e33,1724,674,1807,746
18,Clivis Simple,m-129901c8-bf26-4538-b10d-bd60527498de,1883,691,1929,746
18,Letter C,m-b9f403f9-140d-413c-bf57-d4b5eb933a5b,1941,650,1968,681
18,Virga strata (or with Punktum: Pressus maior) Simple,m-5667e672-c454-4176-a6d5-618f3e57285f,2037,663,2111,732
18,Pes Rotundus,m-b6d9512f-6f91-4691-8377-d4bd15e804e8,2218,675,2292,738
18,Tractulus Simple,m-2525e67b-1661-4a37-9030-fe395759c744,2659,725,2688,737
18,Quilismatorculus Simple three,m-79a46fa0-1b45-4bba-82b1-3dda5fdef315,2710,655,2825,734
18,Clivis Episema c,m-30100f01-b801-4cfa-8aca-814858b97749,2861,693,2922,763
18,Tractulus Simple,m-5fab05ed-15b9-4721-83a8-6e8db27ec9b2,3077,720,3109,734
18,Tractulus Simple,m-6149ace0-c8b3-4e99-be32-752a6abfa004,3320,717,3350,731
18,Tractulus Simple,m-e06a8946-2b60-447d-a4ee-ad25c410a706,3550,705,3585,717
18,Tractulus Episema,m-569c2037-14ed-485a-a49c-3f9d5df71982,3601,694,3641,715
18,Tractulus Episema,m-319eb8c4-888f-49b2-8630-b6bcd95f272a,3647,688,3679,711
18,Punctum Simple,m-2874691f-dc71-440b-b5ac-ac39b1b22d41,3701,678,3719,695
18,Tractulus Episema,m-183ee5d6-318c-402a-8878-71882ba7118e,3703,703,3745,722
18,Virga Simple,m-34e84589-cd23-46e5-91c0-c4910666a57d,3741,751,3799,800
18,Torculus Simple,m-26619a82-669c-41cb-9b4d-7f9a4196fbea,3988,709,4048,758
18,Virga Episema,m-b780c5aa-0976-4756-9353-db194f4d5ee0,4100,694,4130,723
18,Punctum Simple,m-e15f33c8-e845-463b-a83d-ef6612f13caf,4102,735,4115,750
18,Punctum Simple,m-a687360f-1586-4af4-a7e6-0ad95b636ca6,4114,758,4129,773
18,Virga Simple,m-8d213fe7-e012-4281-81b2-f7d793b6a9e2,4140,722,4187,770
18,Virga strata (or with Punktum: Pressus maior) Simple,m-7a2481c9-9600-4a8b-88f1-ea8042a7dbb6,4175,746,4238,816
18,Punctum Simple,m-d88ae5e1-50ad-4903-9980-4192c4e94e16,4232,772,4250,788
18,Quilismapes Simple three,m-1f470b62-7b88-45e1-af3c-366559a86d77,1441,678,1539,723
18,Tractulus Simple,m-a0b57534-12a6-4903-a236-ee49c148f754,2515,733,2541,745
18,Tractulus Simple,m-a8603c0b-6877-4f65-bc2f-6b8ce6d29780,3708,635,3737,655
18,Tractulus Episema,m-2d9fcbbd-24b2-4df5-aca9-0d114a0e05bd,3712,729,3755,745
18,Virga Simple,m-94882d8f-df02-49d4-9d33-7e59b4b546db,1543,1060,1565,1085
18,Virga Episema,m-4890cd4f-6538-4652-afcb-97e211878455,1570,1028,1596,1058
18,Tractulus Simple,m-f7ffafb6-d042-4524-8aca-29a1006e9e16,1579,1071,1606,1083
18,Pes Quassus Episema,m-29f89568-354a-4686-9e91-a5578791cad0,1623,1020,1729,1094
18,Tractulus Simple,m-78121c7e-6127-4a7f-9955-ffcb3a0990b3,1757,1090,1786,1103
18,Virga Simple,m-04d9aaa8-775c-4e28-a0be-5469eb43143b,1866,1053,1925,1096
18,Virga Episema,m-b4fffa0f-44bc-4737-b917-fb7fd9335c25,2100,1027,2152,1076
18,Quilismatorculus Simple three,m-c9ce89b4-7f73-4ff9-bb9f-579f2e67d7a1,2162,969,2286,1042
18,Pes Rotundus,m-28dd1917-745c-4235-b2f3-45b86e16a570,2254,1034,2337,1100
18,Tractulus Simple,m-7b8013fc-5b9d-4110-81fb-9e5650bf4575,2358,1074,2386,1085
18,Letter E,m-b7edb7fd-cbf4-4dd4-a432-d36e40d085be,2678,1055,2720,1094
18,Pes Rotundus Episema,m-049d8eed-d0ea-4027-868a-2d7ddb37e392,2739,998,2818,1069
18,Virga Episema,m-003e5d22-3ab3-4278-bf36-eee9b0731ebc,2795,999,2846,1050
18,"Liquescent Punctum aug. or Pes dim., Epiphonus Simple",m-54741c68-4e18-4866-af5e-954f852d68a2,2862,1054,2886,1080
18,Letter L,m-c82bebbc-5e6b-42c1-9ab5-3804b78858e7,2927,985,2951,1042
18,Virga Simple,m-e84082f2-848b-42a3-9572-b0c0c3a4c486,3178,1038,3208,1064
18,Tractulus Simple,m-8bd90336-04c6-4510-938a-71f86d1e2bb8,3220,1018,3241,1031
18,Letter S,m-80b0e79e-a925-40e8-b9b5-a97510e70a56,3253,958,3300,1015
18,Clivis Simple,m-3e2bfe5b-847c-4ecc-8f32-6f03b5a24747,3353,1031,3403,1079
18,Letter C,m-d2013ea3-3f26-421a-af46-5d009b770b84,3424,990,3454,1026
18,Torculus gedreht a (nicht kurrent),m-c098233b-3974-400b-ad6a-aefd8a386f0c,3525,1038,3602,1098
18,Punctum Simple,m-0f655c49-682e-4632-8651-0670192d7679,3673,1036,3692,1052
